method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,4,A,vendor_A_Siemens,4,181,139,0.022644043317158444,0.005186600446459844,0.03491488573469704,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,182,139,0.02697485794561158,0.006169117248463009,0.04161148141774771,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,183,139,0.02225080084913283,0.004816338038004989,0.03486892555525406,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,184,139,0.020369389637125482,0.004503574312778471,0.031731630708995484,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,185,139,0.019864571810090284,0.004365719496373007,0.030997704674335692,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,186,139,0.022532460065357546,0.005229248306814501,0.03460642342998398,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,187,139,0.03609203533838979,0.009317754491453441,0.05354856187812716,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,188,139,0.056932795645414494,0.015052605020016324,0.08376038117374447,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,189,139,0.06553692727101793,0.017996897016444222,0.09508006096475845,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,190,139,0.04490307477309549,0.01199712321872441,0.0658119027268329,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,191,139,0.042464285673533414,0.010813030585137417,0.06330251011649053,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,192,139,0.035626600375868005,0.007892926235301353,0.05546734822418192,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,193,139,0.045704928461274656,0.013428578779717787,0.06455269903480577,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,194,139,0.04651544848791987,0.012145371787692252,0.06874015316259947,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,195,139,0.032215013805267624,0.007067337290470977,0.05029535308319459,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,196,139,0.030476229050927024,0.006640245467960406,0.04767196715253291,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,197,139,0.03146890640633998,0.007229221472181648,0.04847936979461488,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,198,139,0.03691398955399184,0.007964682993110565,0.05789861301455995,0.001,95,2212
FullySupervisedMMS,4,A,vendor_A_Siemens,4,199,139,0.04433108302061078,0.012640437126333871,0.06338129203310973,0.001,95,2212
