method,task_id,source_vendor,source_domain,seed,epoch,steps,train_loss,cross_entropy,dice_loss,learning_rate,source_patient_count,source_slice_count
FullySupervisedMMS,1,A,vendor_A_Siemens,1,145,139,0.18648694447583433,0.0074836321446455,0.35800662489353324,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,146,139,0.18303535825056996,0.00628969453864818,0.3534913265394221,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,147,139,0.18020394878636162,0.0052668897136911854,0.34987411873160507,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,148,139,0.18116711262318727,0.005261292835201719,0.35181163926776365,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,149,139,0.18116504972358402,0.005654639400300577,0.35102081974204496,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,150,139,0.18143347337198773,0.005489726475500267,0.35188749357521965,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,151,139,0.17949978913441836,0.005244194734305572,0.3485111894903423,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,152,139,0.17924448252796268,0.005099052198150818,0.3482908598489041,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,153,139,0.18415253673740428,0.006743248396305193,0.3548185767458497,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,154,139,0.19213847668586875,0.008833954454124939,0.36660904394422505,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,155,139,0.1795043514894067,0.004987512457204594,0.34903367935753554,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,156,139,0.17759145171843843,0.00452702746746673,0.34612884828083806,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,157,139,0.17708901616094783,0.004496235934776261,0.34518555964497355,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,158,139,0.1781750079646385,0.004634209190790119,0.34708159915406067,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,159,139,0.17812250034629012,0.004425333905797585,0.34739433282570875,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,160,139,0.1766270462343161,0.004425424229849479,0.34440324278615364,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,161,139,0.180139532031344,0.0048669848185729425,0.35054509556121966,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,162,139,0.17794898374796772,0.00466111348271906,0.3465757405371975,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,163,139,0.18386608048630276,0.006790710246297632,0.35415073931753205,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,164,139,0.1891024988546646,0.00800948250844485,0.36218603266228877,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,165,139,0.1836429210714728,0.006311111748486543,0.3546636185521702,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,166,139,0.1761069774842091,0.004232518645438948,0.3437489169321472,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,167,139,0.17520208544225144,0.003869752400460914,0.3426646671706824,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,168,139,0.17489070399738044,0.003785606716565198,0.34221019622662086,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,169,139,0.17468641746601613,0.003811443916341062,0.34174994754491095,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,170,139,0.175435977820441,0.003976035561653778,0.34291988461137674,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,171,139,0.1755450740992594,0.003993333417004336,0.3431034809608254,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,172,139,0.17648013654372674,0.004255094250543512,0.3444500849615756,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,173,139,0.17706579358564864,0.004427237535002742,0.3452771122185446,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,174,139,0.17767270405193886,0.004779749982085802,0.3457859088834241,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,175,139,0.17624255291206373,0.0039469939505802,0.3445911190921454,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,176,139,0.17503349678657895,0.004064820476526247,0.3419373535799037,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,177,139,0.18605826709339088,0.007506081655206119,0.35710437124152833,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,178,139,0.1890123197607857,0.008001044978849965,0.3620225500931843,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,179,139,0.17687900712807403,0.0042780544357575315,0.3452019062188032,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,180,139,0.17383945781549962,0.003477079333174679,0.3407247570886029,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,181,139,0.17303525801185224,0.0034036902022353717,0.33926313456228313,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,182,139,0.17311936198807448,0.003257141365642867,0.3397244407976274,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,183,139,0.17315826087975675,0.0032835758044953934,0.339749371029919,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,184,139,0.1731166203352187,0.0033151642620402703,0.3396029115366421,0.001,95,2212
FullySupervisedMMS,1,A,vendor_A_Siemens,1,185,139,0.1734630816328011,0.0032908120577846713,0.34034453852356766,0.001,95,2212
